3156,Kepler-519 b,763,5.06,12.618,2016,Neptune-like,2.1,Unknown,24.3,0,Kepler-515,Transit,,,19h21m58.54s,+52d03m20.2s,5293,0.9,0.83,11.26685535
3157,Kepler-51 b,2615,2.1,14.678,2012,Neptune-like,7.0896,0.2514 AU,45.2,0.04,Kepler-516,Transit,,,19h42m26.11s,+38d44m08.6s,7099,1.62,2.02,0.410267033
3158,Kepler-51 c,2615,4,14.678,2012,Neptune-like,8.9936,0.384 AU,85.3,0.01,Kepler-517,Transit,,,19h34m42.08s,+41d17m43.3s,5690,0.95,0.98,0.485605556
3159,Kepler-51 d,2615,7.6,14.678,2014,Neptune-like,9.688,0.509 AU,130.2,0.01,Kepler-518,Transit,,,19h08m21.59s,+41d22m25.9s,5842,0.96,0.88,0.795126308
3160,Kepler-520 b,1605,3.39,12.76,2016,Super Earth,1.66,Unknown,19.7,0,Kepler-519,Transit,,,19h57m16.69s,+41d23m04.7s,5260,0.89,0.8,12.08020525
3161,Kepler-520 c,1605,1.24,12.76,2016,Super Earth,1.07,Unknown,5.2,0,Kepler-52,Transit,,,19h06m57.13s,+49d58m32.7s,4263,,0.56,10.63518187
3162,Kepler-521 b,2404,10.2,12.891,2016,Neptune-like,3.1808,Unknown,22.2,0,Kepler-52,Transit,,,19h06m57.13s,+49d58m32.7s,4263,,0.56,9.899613461
3163,Kepler-522 b,2443,38.2,12.146,2016,Gas Giant,6.8992,Unknown,38.6,0,Kepler-52,Transit,,,19h06m57.13s,+49d58m32.7s,4263,,0.56,7.880552823
3164,Kepler-523 b,881,4.5,12.481,2016,Super Earth,1.96,Unknown,5.8,0,Kepler-520,Transit,,,19h32m43.28s,+41d37m03.9s,6112,1.1,1.09,11.5024714
3165,Kepler-524 b,2381,4.31,13.887,2016,Super Earth,1.91,Unknown,8,0,Kepler-520,Transit,,,19h32m43.28s,+41d37m03.9s,6112,1.1,1.09,11.60115761
3166,Kepler-524 c,2381,0.84,13.887,2016,Terrestrial,0.96,Unknown,1.9,0,Kepler-521,Transit,,,19h55m15.93s,+43d59m52.9s,6406,1.34,1.46,8.950094301
3167,Kepler-525 b,1846,7.41,13.491,2016,Neptune-like,2.632,Unknown,18.7,0,Kepler-522,Transit,,,19h12m36.96s,+44d04m07.8s,6392,1.54,1.98,10.50357714
3168,Kepler-526 b,1644,4.62,13.038,2016,Super Earth,1.99,Unknown,5.5,0,Kepler-523,Transit,,,18h56m14.67s,+45d30m24.7s,5515,0.93,0.86,11.45583142
3169,Kepler-527 b,2939,8.45,13.334,2016,Neptune-like,2.8336,Unknown,13.3,0,Kepler-524,Transit,,,19h47m26.21s,+49d09m43.4s,6014,1.09,1.1,10.33404653
3170,Kepler-528 b,2319,4.98,13.903,2016,Super Earth,2.08,Unknown,19.8,0,Kepler-524,Transit,,,19h47m26.21s,+49d09m43.4s,6014,1.09,1.1,11.30299314
3171,Kepler-529 b,2567,4.12,13.74,2016,Super Earth,1.86,Unknown,2,0,Kepler-525,Transit,,,19h44m44.02s,+47d21m31.5s,5573,0.95,1.15,11.69397386
3172,Kepler-529 c,2567,4.66,13.74,2016,Super Earth,2,Unknown,12.8,0,Kepler-526,Transit,,,19h50m36.22s,+47d23m46.7s,5894,1.15,1.14,11.43975482
3173,Kepler-52 b,1059,2757.9,15.059,2012,Gas Giant,2.1,0.0637 AU,7.9,0,Kepler-527,Transit,,,19h23m49.90s,+47d24m22.6s,6388,1.28,1.45,6140.881495
3174,Kepler-52 c,1059,3299.97,15.059,2012,Gas Giant,1.84,0.10379 AU,16.4,0,Kepler-528,Transit,,,19h42m44.36s,+47d44m53.1s,5807,1.01,1.06,9571.172354
3175,Kepler-52 d,1059,4.46,15.059,2014,Super Earth,1.95,0.182,36.4,0,Kepler-529,Transit,,,19h03m33.21s,+47d52m49.4s,6087,1.07,1.14,11.51745243
3176,Kepler-530 b,1514,9.32,13.395,2016,Neptune-like,3.0128,Unknown,39.3,0,Kepler-529,Transit,,,19h03m33.21s,+47d52m49.4s,6087,1.07,1.14,10.08245049
3177,Kepler-531 b,829,8.15,13.292,2016,Neptune-like,2.7776,Unknown,29.9,0,Kepler-53,Transit,,,19h21m50.83s,+40d33m44.9s,5858,0.98,0.89,10.37311023
3178,Kepler-532 b,1060,7.13,13.504,2016,Neptune-like,2.5648,Unknown,12.9,0,Kepler-53,Transit,,,19h21m50.83s,+40d33m44.9s,5858,0.98,0.89,10.64322666
3179,Kepler-533 b,995,11.4,13.925,2016,Neptune-like,3.3824,Unknown,28.5,0,Kepler-53,Transit,,,19h21m50.83s,+40d33m44.9s,5858,0.98,0.89,9.784659369
3180,Kepler-534 b,1543,5.65,13.231,2016,Neptune-like,2.24,Unknown,16,0,Kepler-530,Transit,,,18h53m21.67s,+48d32m56.6s,5697,0.97,0.89,11.05715003
3181,Kepler-535 b,2212,6.17,13.12,2016,Neptune-like,2.3632,Unknown,4.9,0,Kepler-531,Transit,,,19h06m05.95s,+48d41m01.0s,4893,0.78,0.75,10.84863254
3182,Kepler-536 b,1455,9.8,13.782,2016,Neptune-like,3.1024,Unknown,1.8,0,Kepler-532,Transit,,,19h54m38.62s,+48d36m22.9s,5192,0.87,0.79,9.998187648
3183,Kepler-537 b,1517,2.57,13.066,2016,Super Earth,1.41,Unknown,3.2,0,Kepler-533,Transit,,,19h34m44.58s,+48d49m30.5s,4758,0.78,0.72,12.69362574
3184,Kepler-538 b,511,10.6,11.165,2016,Super Earth,2.215,0.4669,81.7,0.04,Kepler-534,Transit,,,19h45m40.45s,+49d32m24.4s,5884,1.05,0.98,21.21530088
3185,Kepler-539 b,1011,307.49,12.379,2016,Gas Giant,8.3664,0.4988 AU,125.6,< 0.39,Kepler-535,Transit,,,19h46m15.99s,+49d41m46.5s,6123,1.18,1.27,43.13646367
3186,Kepler-539 c,1011,760.8,12.379,2016,Gas Giant,13.216,2.42 AU,985.5,0.5,Kepler-536,Transit,,,19h50m56.73s,+49d38m13.8s,5524,0.92,0.89,42.77216516
3187,Kepler-53 b,4632,5835.97,15.388,2012,Gas Giant,2.8896,Unknown,18.6,0,Kepler-537,Transit,,,19h19m31.35s,+51d16m37.5s,5763,1.07,0.99,6863.227337
3188,Kepler-53 c,4632,4989.58,15.388,2012,Gas Giant,3.1696,Unknown,38.6,0,Kepler-538,Transit,89.73,5.4,19h49m56.86s,+49d37m24.4s,5547,0.89,0.87,4876.922622
3189,Kepler-53 d,4632,5.14,15.388,2014,Neptune-like,2.12,0.091 AU,9.8,0,Kepler-539,Transit,89.845,2.9,19h56m29.39s,+41d52m00.3s,5820,1.05,0.95,11.23006289
3190,Kepler-540 b,1142,7.8,12.187,2016,Neptune-like,2.7104,Unknown,172.7,0,Kepler-539,Transit Timing Variations,,,19h56m29.39s,+41d52m00.3s,5820,1.05,0.95,10.42602151
3191,Kepler-541 b,3327,11.2,13.228,2016,Neptune-like,3.36,Unknown,5.1,0,Kepler-54,Transit,,,19h39m05.75s,+43d03m22.7s,4252,,0.55,9.741599239
3192,Kepler-542 b,1432,3.09,13.416,2016,Super Earth,1.57,Unknown,13.1,0,Kepler-54,Transit,,,19h39m05.75s,+43d03m22.7s,4252,,0.55,12.30977077
3193,Kepler-543 b,692,6.8,13.374,2016,Neptune-like,2.4976,Unknown,13.9,0,Kepler-54,Transit,,,19h39m05.75s,+43d03m22.7s,4252,,0.55,10.70419304
3194,Kepler-544 b,2600,5.14,13.541,2016,Neptune-like,2.12,Unknown,21.4,0,Kepler-540,Transit,,,19h22m30.06s,+44d52m26.3s,5946,1.02,1.08,11.23006289
3195,Kepler-545 b,2711,7.7,14.105,2016,Neptune-like,2.688,Unknown,13.2,0,Kepler-541,Transit,,,19h36m35.92s,+38d27m29.7s,6166,1.41,2.06,10.46460856
3196,Kepler-546 b,2923,39.1,14.251,2016,Gas Giant,6.9888,Unknown,4.1,0,Kepler-542,Transit,,,19h28m51.62s,+38d32m54.9s,5526,0.93,0.9,7.860719945
3197,Kepler-547 b,1178,15.1,14.207,2016,Neptune-like,3.9984,Unknown,6,0,Kepler-543,Transit,,,19h08m52.49s,+38d51m45.0s,4671,0.7,0.67,9.274601553
3199,Kepler-549 b,2114,11,14.623,2016,Neptune-like,2.5648,Unknown,42.9,0,Kepler-545,Transit,,,19h22m15.91s,+40d41m31.4s,5882,1.04,1.07,16.42012528
3200,Kepler-549 c,2114,8.91,14.623,2016,Neptune-like,2.9232,Unknown,117,0,Kepler-546,Transit,,,18h53m01.82s,+40d59m25.8s,5967,1.11,1.15,10.238856
3201,Kepler-54 b,893,291.64,15.813,2012,Neptune-like,2.1,0.0619 AU,8,0,Kepler-547,Transit,,,19h04m28.48s,+44d20m43.0s,4828,0.78,0.73,649.3805719
3202,Kepler-54 c,893,117.29,15.813,2012,Super Earth,1.23,Unknown,12.1,0,Kepler-548,Transit,,,19h59m37.42s,+45d26m22.8s,5535,0.93,0.9,761.2749766
3203,Kepler-54 d,893,2.96,15.813,2014,Super Earth,1.53,0.126,21,0,Kepler-549,Transit,,,18h52m05.47s,+47d15m40.1s,5360,0.88,0.84,12.4165128
3204,Kepler-550 b,1837,17.9,14.472,2016,Neptune-like,4.4128,Unknown,8.6,0,Kepler-549,Transit,,,18h52m05.47s,+47d15m40.1s,5360,0.88,0.84,9.026415756
3205,Kepler-551 b,1018,7.9,14.86,2016,Neptune-like,2.7328,Unknown,12.4,0,Kepler-55,Transit,,,19h00m40.40s,+44d01m35.3s,4503,,0.62,10.38728827
3206,Kepler-552 b,2721,14.8,14.262,2016,Neptune-like,3.9424,Unknown,5.3,0,Kepler-55,Transit,,,19h00m40.40s,+44d01m35.3s,4503,,0.62,9.350420333
3207,Kepler-553 b,2365,19.4,14.957,2016,Neptune-like,4.6256,Unknown,4,0,Kepler-55,Transit,,,19h00m40.40s,+44d01m35.3s,4503,,0.62,8.903409989
3209,Kepler-554 b,2094,17,14.296,2016,Neptune-like,4.2896,Unknown,1.9,0,Kepler-55,Transit,,,19h00m40.40s,+44d01m35.3s,4503,,0.62,9.072064292
3210,Kepler-555 b,2518,8.4,14.161,2016,Neptune-like,2.8224,Unknown,16.2,0,Kepler-550,Transit,,,19h50m48.06s,+47d51m49.5s,5322,0.87,0.83,10.35459103
3211,Kepler-556 b,2378,5.65,14.125,2016,Neptune-like,2.24,Unknown,11.7,0,Kepler-551,Transit,,,19h01m56.41s,+48d03m15.6s,4286,0.65,0.63,11.05715003
3212,Kepler-557 b,3673,7.61,14.639,2016,Neptune-like,2.6656,Unknown,3.7,0,Kepler-552,Transit,,,19h22m59.44s,+48d14m31.2s,5863,1.03,1.04,10.51684537
3213,Kepler-558 b,2127,6.21,14.954,2016,Neptune-like,2.3632,Unknown,29,0,Kepler-553,Transit,,,19h54m12.20s,+48d19m56.8s,5266,0.92,0.85,10.91896403
3214,Kepler-559 b,2587,12.7,14.742,2016,Neptune-like,3.6064,Unknown,17.6,0,Kepler-553,Transit,,,19h54m12.20s,+48d19m56.8s,5266,0.92,0.85,9.58841281
3215,Kepler-55 b,1920,472.33,15.781,2012,Neptune-like,2.4304,Unknown,27.9,0,Kepler-554,Transit,,,19h45m37.64s,+51d21m29.4s,5447,0.93,0.92,785.2009363
3216,Kepler-55 c,1920,351.87,15.781,2012,Neptune-like,2.21,Unknown,42.2,0,Kepler-555,Transit,,,19h02m04.04s,+38d55m56.7s,5894,1.03,1.04,707.4381639
3217,Kepler-55 d,1920,3.15,15.781,2014,Super Earth,1.59,0.029,2.2,0,Kepler-556,Transit,,,19h22m07.07s,+38d56m33.6s,5740,1,0.98,12.23508797
3218,Kepler-55 e,1920,3.02,15.781,2014,Super Earth,1.55,0.048,4.6,0,Kepler-557,Transit,,,19h34m50.03s,+41d36m54.5s,6068,1.11,1.16,12.34338678
3219,Kepler-55 f,1920,3.15,15.781,2014,Super Earth,1.59,0.081,10.2,0,Kepler-558,Transit,,,18h58m37.89s,+42d39m09.6s,5242,0.85,0.81,12.23508797
3220,Kepler-560 b,287,3.61,14.751,2016,Super Earth,1.72,0.0899,18.5,0.17,Kepler-559,Transit,,,19h46m32.84s,+43d48m10.1s,5630,0.96,0.95,11.98232512
3221,Kepler-561 b,2176,38.7,14.332,2016,Gas Giant,6.9552,Unknown,58.4,0,Kepler-56,Transit,,0.442,19h35m02.00s,+41d52m18.7s,4840,1.32,4.23,7.855656961
3222,Kepler-561 c,2176,7.65,14.332,2016,Neptune-like,2.6768,Unknown,5.4,0,Kepler-56,Transit,,1.06,19h35m02.00s,+41d52m18.7s,4840,1.32,4.23,10.48383987
3223,Kepler-562 b,2681,23.7,14.743,2016,Neptune-like,5.208,Unknown,18,0,Kepler-56,Radial Velocity,,,19h35m02.00s,+41d52m18.7s,4840,1.32,4.23,8.580195554
3224,Kepler-563 b,1817,9.75,14.739,2016,Neptune-like,3.0912,Unknown,22.2,0,Kepler-560,Transit,,,20h00m49.46s,+45d01m05.3s,3556,0.34,0.33,10.01938806
3225,Kepler-564 b,2707,19.4,14.719,2016,Neptune-like,4.6256,Unknown,3.8,0,Kepler-561,Transit,,,19h34m59.30s,+45d06m26.0s,5646,0.96,0.94,8.903409989
3226,Kepler-565 b,3396,12.9,15,2016,Neptune-like,3.64,Unknown,4.2,0,Kepler-561,Transit,,,19h34m59.30s,+45d06m26.0s,5646,0.96,0.94,9.560436785
3227,Kepler-566 b,2049,5.27,14.964,2016,Neptune-like,2.15,Unknown,18.4,0,Kepler-562,Transit,,,19h20m28.71s,+46d16m25.7s,5575,0.93,0.9,11.19501002
3228,Kepler-567 b,1853,5.69,14.669,2016,Neptune-like,2.2512,Unknown,16.5,0,Kepler-563,Transit,,,19h29m47.11s,+46d17m23.2s,5066,0.8,0.77,11.02490605
3229,Kepler-568 b,411,5.73,14.251,2016,Neptune-like,2.2624,Unknown,11,0,Kepler-564,Transit,,,19h47m21.21s,+46d37m35.1s,5626,0.95,0.92,10.99275703
3230,Kepler-569 b,2104,10.1,14.082,2016,Neptune-like,3.1584,Unknown,34.2,0,Kepler-565,Transit,,,18h54m28.31s,+47d11m48.1s,5735,0.98,0.95,9.942094871
3231,Kepler-56 b,3056,22.1,12.43,2012,Neptune-like,6.5072,0.1028 AU,10.5,0.04,Kepler-566,Transit,,,19h26m13.08s,+47d48m52.1s,5132,0.83,0.79,5.125010444
3232,Kepler-56 c,3056,180.69,12.43,2012,Gas Giant,9.7888,0.1652 AU,21.4,0,Kepler-567,Transit,,,19h50m41.43s,+48d18m08.3s,5148,0.84,0.79,18.51680267
3233,Kepler-56 d,3056,1778.37,12.43,2016,Gas Giant,12.768,2.16 AU,985.5,0.2,Kepler-568,Transit,,,19h52m25.37s,+48d24m04.1s,3768,0.55,0.53,107.119162
3234,Kepler-570 b,2094,6.57,14.329,2016,Neptune-like,2.4528,Unknown,4.3,0,Kepler-569,Transit,,,18h54m01.75s,+48d33m09.4s,5616,0.95,0.93,10.72338468
3235,Kepler-571 b,2466,7.46,14.654,2016,Neptune-like,2.6432,Unknown,4.8,0,Kepler-57,Transit,,,19h34m33.91s,+44d39m25.3s,5145,0.83,0.73,10.48502734
3236,Kepler-572 b,1735,7.18,14.485,2016,Neptune-like,2.576,Unknown,17.2,0,Kepler-57,Transit,,,19h34m33.91s,+44d39m25.3s,5145,0.83,0.73,10.62486738
3237,Kepler-573 b,2473,8.2,14.136,2016,Neptune-like,2.7888,Unknown,22.2,0,Kepler-570,Transit,,,19h21m45.02s,+48d47m30.8s,5496,0.93,0.9,10.35308797
3238,Kepler-574 b,2437,6.3,14.539,2016,Neptune-like,2.3856,Unknown,7.7,0,Kepler-571,Transit,,,19h06m12.24s,+49d25m07.5s,5527,0.93,0.9,10.8701638
3239,Kepler-575 b,2779,6.3,14.712,2016,Neptune-like,2.3856,Unknown,9.4,0,Kepler-572,Transit,,,19h24m53.06s,+50d34m52.7s,5212,0.83,0.79,10.8701638
3240,Kepler-576 b,2277,10.7,14.382,2016,Neptune-like,3.2704,Unknown,29.9,0,Kepler-573,Transit,,,19h18m05.08s,+51d14m14.3s,5746,0.99,1.02,9.823648637
3241,Kepler-577 b,1791,7.04,14.937,2016,Neptune-like,2.5424,Unknown,25.7,0,Kepler-574,Transit,,,19h20m59.29s,+52d08m56.9s,5612,0.95,0.91,10.69487445
3242,Kepler-578 b,1853,4.66,14.411,2016,Super Earth,2,Unknown,1.6,0,Kepler-575,Transit,,,19h07m51.33s,+37d49m46.9s,5710,0.97,0.95,11.43975482
3243,Kepler-579 b,2163,4.66,14.246,2016,Super Earth,2,Unknown,9.7,0,Kepler-576,Transit,,,19h40m43.90s,+38d39m15.2s,5672,0.99,0.97,11.43975482
3244,Kepler-57 b,2141,5978.62,14.774,2012,Gas Giant,2.19,Unknown,5.7,0,Kepler-577,Transit,,,19h38m50.86s,+39d04m25.5s,4984,0.78,0.73,12240.62271
3245,Kepler-57 c,2141,2203.15,14.774,2012,Super Earth,1.55,Unknown,11.6,0,Kepler-578,Transit,,,19h15m01.19s,+39d33m49.2s,5334,0.87,0.83,9004.745889
3246,Kepler-580 b,1086,7.13,14.95,2016,Neptune-like,2.5648,Unknown,8.2,0,Kepler-579,Transit,,,19h40m00.49s,+39d57m10.5s,5636,0.99,0.96,10.64322666
3247,Kepler-581 b,2717,7.41,14.53,2016,Neptune-like,2.632,Unknown,40.6,0,Kepler-58,Transit,,,19h45m26.08s,+39d06m54.7s,6099,,1.13,10.50357714
3248,Kepler-582 b,2450,13.1,14.913,2016,Neptune-like,3.6736,Unknown,18.5,0,Kepler-58,Transit,,,19h45m26.08s,+39d06m54.7s,6099,,1.13,9.531875344
3249,Kepler-583 b,2626,5.82,14.798,2016,Neptune-like,2.2736,Unknown,6.5,0,Kepler-58,Transit,,,19h45m26.08s,+39d06m54.7s,6099,,1.13,11.05568496
3250,Kepler-584 b,4714,16.5,14.814,2016,Neptune-like,4.2112,Unknown,35.2,0,Kepler-580,Transit,,,18h53m59.96s,+40d33m10.1s,4298,0.67,0.64,9.136145349
3251,Kepler-585 b,1970,8.4,14.017,2016,Neptune-like,2.8224,Unknown,2.8,0,Kepler-581,Transit,,,19h41m43.87s,+40d38m53.7s,5772,1,1,10.35459103
3252,Kepler-586 b,2306,8.2,14.412,2016,Neptune-like,2.7888,Unknown,2.1,0,Kepler-582,Transit,,,19h50m00.88s,+41d03m25.3s,5564,0.93,0.91,10.35308797
3253,Kepler-587 b,2779,5.6,14.866,2016,Neptune-like,2.23,Unknown,10.9,0,Kepler-583,Transit,,,18h48m26.72s,+42d21m16.2s,5523,0.94,0.91,11.0578092
3254,Kepler-588 b,3171,7.41,14.681,2016,Neptune-like,2.632,Unknown,4.2,0,Kepler-584,Transit,,,19h12m55.34s,+42d24m49.0s,6195,1.17,1.24,10.50357714
3255,Kepler-589 b,2097,5.77,14.661,2016,Neptune-like,2.2736,Unknown,16.5,0,Kepler-585,Transit,,,19h06m06.84s,+43d52m24.3s,5593,0.96,0.93,10.96070485
3256,Kepler-58 b,3250,440.63,14.866,2012,Neptune-like,2.7776,Unknown,10.2,0,Kepler-586,Transit,,,19h32m13.73s,+45d33m04.3s,5575,0.94,0.92,560.8225228
3257,Kepler-58 c,3250,694.23,14.866,2012,Neptune-like,2.856,Unknown,15.6,0,Kepler-587,Transit,,,19h14m40.97s,+47d23m56.9s,5549,0.92,0.89,835.7526495
3258,Kepler-58 d,3250,8.96,14.866,2014,Neptune-like,2.9344,0.236 AU,40.1,0,Kepler-588,Transit,,,18h57m01.73s,+47d41m20.2s,5835,1.01,1,10.21786529
3259,Kepler-590 b,3216,15.2,14.417,2016,Neptune-like,4.0208,Unknown,5.9,0,Kepler-589,Transit,,,18h42m33.93s,+47d45m07.0s,5296,0.88,0.83,9.232289974
3260,Kepler-591 b,2587,11.4,14.461,2016,Neptune-like,3.3824,Unknown,81.2,0,Kepler-59,Transit,,,19h08m09.48s,+46d38m24.5s,6074,1.04,0.94,9.784659369
3261,Kepler-592 b,3373,6.3,14.628,2016,Neptune-like,2.3856,Unknown,2.8,0,Kepler-59,Transit,,,19h08m09.48s,+46d38m24.5s,6074,1.04,0.94,10.8701638
3262,Kepler-593 b,3314,8.6,14.499,2016,Neptune-like,2.8672,Unknown,21.2,0,Kepler-590,Transit,,,19h45m32.53s,+48d14m00.4s,6000,1.1,1.15,10.2724318
3263,Kepler-594 b,2420,5.39,14.756,2016,Neptune-like,2.18,Unknown,13.6,0,Kepler-591,Transit,,,19h04m05.77s,+48d25m54.4s,5677,0.97,0.94,11.13695768
3264,Kepler-595 b,2084,13.9,14.763,2016,Neptune-like,3.808,Unknown,25.3,0,Kepler-592,Transit,,,19h03m09.76s,+48d40m59.7s,5913,1.04,1.04,9.412645706
3265,Kepler-596 b,3533,11.8,14.014,2016,Neptune-like,3.4608,Unknown,21.3,0,Kepler-593,Transit,,,19h39m48.35s,+48d39m04.3s,5967,1.08,1.1,9.674305426
3266,Kepler-597 b,2153,6.21,14.018,2016,Neptune-like,2.3632,Unknown,13,0,Kepler-594,Transit,,,19h15m41.18s,+49d45m43.3s,5485,0.91,0.87,10.91896403
3267,Kepler-598 b,2238,2.86,14.721,2016,Super Earth,1.5,Unknown,3.7,0,Kepler-595,Transit,,,19h38m16.89s,+50d40m22.9s,5247,0.87,0.83,12.48171627
3268,Kepler-598 c,2238,9.4,14.721,2020,Neptune-like,3.024,Unknown,86.5,0,Kepler-596,Transit,,,19h18m00.16s,+51d41m08.6s,6267,1.21,1.32,10.09380874
3269,Kepler-599 b,2045,8.45,14.948,2016,Neptune-like,2.8336,Unknown,15.7,0,Kepler-597,Transit,,,19h33m52.83s,+39d15m10.1s,5683,0.97,0.95,10.33404653
3270,Kepler-59 b,3926,649.85,14.279,2012,Super Earth,1.1,Unknown,11.9,0,Kepler-598,Transit,,,19h32m29.62s,+40d56m05.2s,5307,0.87,0.86,5273.737927
3271,Kepler-59 c,3926,434.29,14.279,2012,Neptune-like,1.98,Unknown,18,0,Kepler-598,Transit,,,19h32m29.62s,+40d56m05.2s,5307,0.87,0.86,1087.777922
3272,Kepler-5 b,3012,669.187,13.226,2009,Gas Giant,15.9712,0.0538 AU,3.5,< 0.043,Kepler-599,Transit,,,19h03m38.76s,+41d04m10.0s,5127,0.83,0.79,25.76102804
3273,Kepler-600 b,2035,8.75,14.701,2016,Neptune-like,2.9008,Unknown,23.7,0,Kepler-6,Transit,88.93,0.4,19h47m20.94s,+48d14m23.9s,5647,1.21,1.39,10.21088231
3274,Kepler-601 b,1399,4.27,14.001,2016,Super Earth,1.9,Unknown,5.4,0,Kepler-60,Transit,,4.62,19h15m50.70s,+42d15m54.0s,5905,1.04,1.26,11.61479274
3275,Kepler-602 b,3167,5.02,14.478,2016,Super Earth,2.09,Unknown,15.3,0,Kepler-60,Transit,,3.06,19h15m50.70s,+42d15m54.0s,5905,1.04,1.26,11.28500968
3276,Kepler-603 b,3154,7.51,14.816,2016,Neptune-like,2.6432,Unknown,21.1,0,Kepler-60,Transit,,2.91,19h15m50.70s,+42d15m54.0s,5905,1.04,1.26,10.55530233
3277,Kepler-603 c,3154,34.5,14.816,2016,Neptune-like,6.496,Unknown,127.9,0,Kepler-600,Transit,,,18h55m19.93s,+41d58m43.1s,5279,0.84,0.81,8.028193912
3278,Kepler-603 d,3154,2.3,14.816,2016,Super Earth,1.32,Unknown,6.2,0,Kepler-601,Transit,,,18h48m01.11s,+42d10m35.5s,5160,0.85,0.79,12.96196262
3279,Kepler-604 b,3200,7.22,14.68,2016,Neptune-like,2.5872,Unknown,25.9,0,Kepler-602,Transit,,,19h44m07.68s,+42d08m31.0s,6062,1.08,1.13,10.59175639
3280,Kepler-605 b,1859,2.67,14.136,2016,Super Earth,1.44,Unknown,3.4,0,Kepler-603,Transit,,,19h37m07.44s,+42d17m27.5s,5808,1.01,1.01,12.64378401
3281,Kepler-605 c,1859,0.566,14.136,2016,Terrestrial,0.86,Unknown,2.4,0,Kepler-603,Transit,,,19h37m07.44s,+42d17m27.5s,5808,1.01,1.01,7.514677029
3282,Kepler-606 b,3940,11,14.664,2016,Neptune-like,3.304,Unknown,24.3,0,Kepler-603,Transit,,,19h37m07.44s,+42d17m27.5s,5808,1.01,1.01,9.894717493
3283,Kepler-607 b,1631,0.59,14.375,2016,Terrestrial,0.87,Unknown,0.6,0,Kepler-604,Transit,,,19h29m15.84s,+42d37m34.5s,5890,1.02,1.03,7.654279164
3284,Kepler-608 b,3021,12.9,14.657,2016,Neptune-like,3.64,Unknown,6.4,0,Kepler-605,Transit,,,19h09m10.90s,+43d16m47.5s,5462,0.91,0.88,9.560436785
3285,Kepler-609 b,3728,11.2,14.804,2016,Neptune-like,3.3488,Unknown,6.5,0,Kepler-605,Transit,,,19h09m10.90s,+43d16m47.5s,5462,0.91,0.88,9.806869403
3286,Kepler-60 b,3445,4.19,13.913,2012,Super Earth,1.71,0.07497,7.1,0.01,Kepler-606,Transit,,,19h29m42.57s,+44d22m52.6s,6161,1.13,1.22,14.07059923
3287,Kepler-60 c,3445,3.85,13.913,2012,Super Earth,1.9,0.08701,8.9,0.03,Kepler-607,Transit,,,19h24m13.73s,+44d37m56.6s,5196,0.84,0.8,10.47235411
3288,Kepler-60 d,3445,4.16,13.913,2012,Neptune-like,1.99,0.10548 AU,11.9,0.02,Kepler-608,Transit,,,19h35m31.90s,+44d38m17.1s,5820,1,1.01,10.31520751
3289,Kepler-610 b,3631,16.3,14.77,2016,Neptune-like,4.1888,Unknown,7,0,Kepler-609,Transit,,,19h28m52.88s,+44d42m00.1s,5971,1.09,1.14,9.122190677
3290,Kepler-610 c,3631,10.9,14.77,2016,Neptune-like,3.2928,Unknown,151.9,0,Kepler-61,Transit,89.8,,19h41m13.08s,+42d28m31.0s,4017,0.64,0.62,9.871578035
3291,Kepler-611 b,2955,3.36,14.572,2016,Super Earth,1.65,Unknown,2.4,0,Kepler-610,Transit,,,19h32m41.12s,+45d03m56.2s,5943,1.1,1.13,12.11887149
3292,Kepler-612 b,3040,8.45,14.91,2016,Neptune-like,2.8336,Unknown,3.7,0,Kepler-610,Transit,,,19h32m41.12s,+45d03m56.2s,5943,1.1,1.13,10.33404653
3293,Kepler-613 b,2818,5.86,14.589,2016,Neptune-like,2.2848,Unknown,15.8,0,Kepler-611,Transit,,,19h04m01.19s,+45d28m49.4s,5761,1.01,1.01,11.02280252
3294,Kepler-614 b,1863,6.3,14.544,2016,Neptune-like,2.3856,Unknown,14,0,Kepler-612,Transit,,,19h25m25.11s,+45d44m52.4s,5693,0.98,0.96,10.8701638
3295,Kepler-615 b,1076,3.68,14.349,2016,Super Earth,1.74,Unknown,10.4,0,Kepler-613,Transit,,,18h51m08.84s,+46d14m42.0s,5723,0.98,0.96,11.93548615
3296,Kepler-616 b,3324,6.48,14.947,2016,Neptune-like,2.4304,Unknown,10,0,Kepler-614,Transit,,,19h53m32.36s,+46d16m33.8s,5268,0.85,0.81,10.77234575
3297,Kepler-616 c,3324,11.5,14.947,2016,Neptune-like,3.4048,Unknown,90.4,0,Kepler-615,Transit,,,18h49m48.14s,+46d19m17.1s,4655,0.73,0.69,9.74104207
3298,Kepler-617 b,489,2.3,14.828,2016,Super Earth,1.32,Unknown,1.7,0,Kepler-616,Transit,,,19h39m57.39s,+46d50m18.0s,5753,0.98,0.97,12.96196262
3299,Kepler-618 b,3637,7.27,14.804,2016,Neptune-like,2.5984,Unknown,3.6,0,Kepler-616,Transit,,,19h39m57.39s,+46d50m18.0s,5753,0.98,0.97,10.57336408
3300,Kepler-619 b,3624,10.1,14.67,2016,Neptune-like,3.1584,Unknown,5.4,0,Kepler-617,Transit,,,18h54m57.77s,+47d30m58.7s,3712,0.51,0.48,9.942094871
